t,steer,speed,pred_speed,safety_speed,min_lidar
0.11824750900268555,0.06042063608765602,2.0203191216471685,5.0,2.0203191216471685,0.9306450486183167
0.20392751693725586,0.07510193437337875,1.9659472060784786,4.999532699584961,1.9659472060784786,0.9243379235267639
0.30351781845092773,0.11584625393152237,1.9399834542583154,4.983916282653809,1.9399834542583154,0.9223961234092712
0.4035763740539551,0.08952455222606659,2.330436873474587,4.980182647705078,2.330436873474587,0.929458498954773
0.5033984184265137,0.0802624374628067,2.665800810518899,4.960127830505371,2.665800810518899,0.9681258201599121
0.6033632755279541,0.01974400132894516,3.0973311930894853,5.0,3.0973311930894853,0.9329003691673279
0.7035839557647705,0.06810814142227173,2.845837664604187,5.0,2.845837664604187,0.9422523379325867
0.8028335571289062,0.06117134168744087,2.764138081531374,4.978591442108154,2.764138081531374,0.925067126750946
0.9013099670410156,-0.04742869734764099,2.4652910366419842,4.944087505340576,2.4652910366419842,0.8768090009689331
1.0012967586517334,-0.11014246940612793,2.041786448548976,4.9977922439575195,2.041786448548976,0.8494173884391785
1.1012787818908691,0.00432038027793169,2.942819233251232,4.991124153137207,2.942819233251232,0.8456513285636902
1.2017111778259277,0.05954910069704056,2.8903446763753893,4.937382221221924,2.8903446763753893,0.8819583654403687
1.3014357089996338,0.033223338425159454,2.956298741246249,4.970951080322266,2.956298741246249,0.8482974767684937
1.401759386062622,-0.07387253642082214,2.580268240241405,4.9812092781066895,2.580268240241405,0.8003333210945129
1.503772497177124,-0.08650030940771103,2.3515403253334357,5.0,2.3515403253334357,0.7796245813369751
1.6039247512817383,-0.02423020452260971,3.0731104482231375,5.0,3.0731104482231375,0.7894125580787659
1.7031822204589844,0.0710156112909317,2.8307188212871552,4.953017234802246,2.8307188212871552,0.8212865591049194
1.8030500411987305,0.11745098978281021,2.589254853129387,4.951878070831299,2.589254853129387,0.7771549224853516
1.902987003326416,0.00832976121455431,2.769350630737858,4.959549903869629,2.769350630737858,0.7448583245277405
2.002991199493408,-0.1049700453877449,1.6908961436176826,4.939948558807373,1.6908961436176826,0.7104571461677551
2.1031131744384766,-0.00894671306014061,2.189026443852323,4.934864521026611,2.189026443852323,0.6548583507537842
2.2030937671661377,-0.04670393466949463,2.5018615397589032,4.963176250457764,2.5018615397589032,0.7073953151702881
2.3035738468170166,-0.1309509128332138,2.289702707275758,4.951746463775635,2.289702707275758,0.7117563486099243
2.4035212993621826,-0.010552432388067245,3.1451273515820506,4.982607841491699,3.1451273515820506,0.669009804725647
2.5013794898986816,-0.07076141983270645,2.7535620123558733,5.0,2.7535620123558733,0.7069368362426758
2.6030895709991455,0.08386526256799698,2.58087500999662,4.951198101043701,2.58087500999662,0.7299758791923523
2.7012526988983154,0.05363062024116516,2.46974247473638,5.0,2.46974247473638,0.7814387679100037
2.801332712173462,-0.04096454009413719,2.845759016820058,5.0,2.845759016820058,0.7853346467018127
2.901261568069458,0.06447770446538925,2.801809278582518,5.0,2.801809278582518,0.8487352132797241
3.0013463497161865,0.07677161693572998,2.673087545317429,5.0,2.673087545317429,0.7837364077568054
3.10127854347229,0.108689084649086,2.634816759824753,5.0,2.634816759824753,0.8258218169212341
3.201234817504883,0.0026596502866595984,2.9157592673274344,4.9980998039245605,2.9157592673274344,0.7698551416397095
3.3012630939483643,-0.0885121300816536,1.844368882140973,5.0,1.844368882140973,0.7383084893226624
3.401390790939331,-0.004628531169146299,2.3150963890778398,4.982592582702637,2.3150963890778398,0.7066746354103088
3.501363754272461,-0.10673884302377701,2.173138706006778,4.964405059814453,2.173138706006778,0.7091656923294067
3.601414442062378,-0.14926329255104065,2.204112434311124,4.992380142211914,2.204112434311124,0.6992040276527405
3.701314926147461,0.017749737948179245,3.1077013626694683,4.987897872924805,3.1077013626694683,0.7035611271858215
3.801346778869629,0.04044642671942711,2.798753432555052,4.97572135925293,2.798753432555052,0.7241314053535461
3.9012789726257324,-0.01910005509853363,2.9782660774191476,5.0,2.9782660774191476,0.7783825993537903
4.001309394836426,-0.08605049550533295,2.7053393233720566,5.0,2.7053393233720566,0.7742589712142944
4.101300001144409,-0.05880869925022125,2.7421668801240284,4.958294868469238,2.7421668801240284,0.780086100101471
4.203930854797363,0.01889626681804657,2.490441718582561,5.0,2.490441718582561,0.8601242303848267
4.303038120269775,0.05200233682990074,2.1363918512299906,4.9525651931762695,2.1363918512299906,0.8960488438606262
4.402894973754883,0.0925217717885971,2.0935194375073283,5.0,2.0935194375073283,0.9274568557739258
4.501414060592651,0.021902283653616905,2.701628003259041,4.999025344848633,2.701628003259041,0.8669372200965881
4.601398229598999,0.08015909790992737,2.637301947064414,5.0,2.637301947064414,0.9248262643814087
4.703245639801025,0.16618666052818298,2.301932082192368,4.950656890869141,2.301932082192368,0.933819055557251
4.8022825717926025,0.10538214445114136,2.565799751055029,4.964171886444092,2.565799751055029,0.8962842226028442
4.9033637046813965,-0.05199218541383743,1.9601418355241007,4.970334053039551,1.9601418355241007,0.8478474617004395
5.001668214797974,-0.115451380610466,1.106155620971543,4.963671684265137,1.106155620971543,0.7030775547027588
5.103393793106079,-0.046858061105012894,1.6916767396266146,5.0,1.6916767396266146,0.7671743035316467
5.203587293624878,-0.06596618890762329,1.9826555784364572,4.988243103027344,1.9826555784364572,0.7767212390899658
5.303332090377808,0.04119375720620155,2.352450624861697,4.972448348999023,2.352450624861697,0.7093321681022644
5.403284072875977,-0.12133025377988815,2.1210535678235396,4.951402187347412,2.1210535678235396,0.7269918322563171
5.5035459995269775,-0.07740911096334457,2.2745605722436637,4.97476053237915,2.2745605722436637,0.704967737197876
5.603129148483276,-0.024823883548378944,2.9452348357300697,4.990858554840088,2.9452348357300697,0.7101741433143616
5.703059673309326,-0.10798125714063644,2.6384974628686906,5.0,2.6384974628686906,0.7205364108085632
5.803020715713501,-0.005450779106467962,3.1716559486463667,4.967965602874756,3.1716559486463667,0.7095535397529602
5.903508901596069,0.04740807041525841,2.7499547347344384,4.936708927154541,2.7499547347344384,0.7185960412025452
6.003609657287598,0.09115809202194214,2.561626170201666,4.991978645324707,2.561626170201666,0.7803609371185303
6.103311777114868,-0.06725551933050156,2.850271299481392,4.9676594734191895,2.850271299481392,0.7746179699897766
6.202988147735596,-0.052160415798425674,2.9287658378481867,4.994041919708252,2.9287658378481867,0.7356048822402954
6.303805351257324,-0.022177210077643394,3.043489929034012,4.937242031097412,3.043489929034012,0.7742635607719421
6.40275502204895,-0.030721627175807953,2.82853164457499,5.0,2.82853164457499,0.8043571710586548
6.5029296875,0.038961753249168396,2.6551563293664273,4.996190071105957,2.6551563293664273,0.8491004705429077
6.603301286697388,0.14816513657569885,2.1922133366093064,5.0,2.1922133366093064,0.8667630553245544
6.703274965286255,0.06602798402309418,2.8566544830799105,4.989806175231934,2.8566544830799105,0.8470024466514587
6.803498983383179,0.040433332324028015,2.77716215039446,4.9882049560546875,2.77716215039446,0.787474513053894
6.903485059738159,0.029359126463532448,2.4255136069808136,5.0,2.4255136069808136,0.7713810205459595
7.0033180713653564,-0.10130774974822998,1.7845660752439017,5.0,1.7845660752439017,0.7110785841941833
7.103112459182739,-0.08217687159776688,2.060300502115762,4.940951824188232,2.060300502115762,0.7189372181892395
7.2027907371521,-0.08767162263393402,2.5148587033766496,4.967300891876221,2.5148587033766496,0.709646999835968
7.303104639053345,-0.13793852925300598,2.482719647884369,4.984708786010742,2.482719647884369,0.7079859972000122
7.4037299156188965,-0.04479017108678818,2.910081851191732,4.991186141967773,2.910081851191732,0.7397464513778687
7.501902341842651,0.09150024503469467,2.303724382634512,5.0,2.303724382634512,0.7765688300132751
7.6013829708099365,0.12611250579357147,2.007494429498984,4.955720901489258,2.007494429498984,0.7809562087059021
7.7034242153167725,0.16321414709091187,2.2299863111095406,4.977736473083496,2.2299863111095406,0.837528645992279
7.803366422653198,0.061150286346673965,2.8820185109972956,4.964019298553467,2.8820185109972956,0.7790270447731018
7.9032275676727295,-0.07990649342536926,2.2260018655681435,5.0,2.2260018655681435,0.712419331073761
8.003335952758789,-0.05598332732915878,2.1602227282269086,5.0,2.1602227282269086,0.7050099968910217
8.103597640991211,-0.0771644115447998,2.4259268901715303,4.960015773773193,2.4259268901715303,0.7122090458869934
8.203391790390015,-0.05535475164651871,2.812544095093156,5.0,2.812544095093156,0.7361718416213989
8.30331540107727,-0.059507571160793304,2.887475934772559,5.0,2.887475934772559,0.7088102102279663
8.403449773788452,-0.03034137189388275,2.961598694587572,5.0,2.961598694587572,0.7216463685035706
8.503638744354248,0.060121696442365646,2.6901148845452836,4.9690961837768555,2.6901148845452836,0.7796602845191956
8.603416919708252,-0.027941998094320297,2.832545164107285,4.9593000411987305,2.832545164107285,0.7843020558357239
8.703604459762573,0.023177998140454292,2.8663430899301554,4.956835746765137,2.8663430899301554,0.7811419367790222
8.803486585617065,-0.07774421572685242,2.5237533863218857,4.9805006980896,2.5237533863218857,0.7834736704826355
8.903256177902222,0.029570406302809715,2.610226417525188,4.992892742156982,2.610226417525188,0.8256427049636841
9.003285646438599,0.031346820294857025,2.3883636471509497,4.9862284660339355,2.3883636471509497,0.8500338196754456
9.103768587112427,0.07479549944400787,2.1969895908607846,4.94483757019043,2.1969895908607846,0.8814224004745483
9.20346212387085,0.05345095694065094,2.330796637007358,5.0,2.330796637007358,0.8487787842750549
9.303225994110107,0.09428093582391739,2.1976875642143328,4.999969959259033,2.1976875642143328,0.8607140779495239
9.401503324508667,-0.031952399760484695,2.4827871453961516,4.961492538452148,2.4827871453961516,0.8210621476173401
9.501411437988281,0.020750364288687706,2.5043128811868764,5.0,2.5043128811868764,0.7760735750198364
9.603456020355225,-0.01902209036052227,2.4287115440245977,5.0,2.4287115440245977,0.7952589988708496
9.70349383354187,0.024512330070137978,2.344810266534669,4.97325325012207,2.344810266534669,0.7828290462493896
9.803374767303467,-0.07759517431259155,2.0626433970659974,4.966334819793701,2.0626433970659974,0.7711697816848755
9.903278827667236,0.08123110234737396,1.9840345704877158,4.963875770568848,1.9840345704877158,0.741916835308075
10.003599643707275,-0.02949976548552513,2.058013733658619,4.980020999908447,2.058013733658619,0.7799931764602661
10.10341191291809,-0.0026590577326714993,2.1351145779779164,4.972298622131348,2.1351145779779164,0.7140373587608337
10.203224182128906,0.007352346554398537,2.0510240673188607,4.963519096374512,2.0510240673188607,0.7415019273757935
10.303483486175537,-0.01668510213494301,1.9586537457147937,4.977007865905762,1.9586537457147937,0.70622318983078
10.40347933769226,-0.016009796410799026,1.8889459390907761,4.964056015014648,1.8889459390907761,0.7128186225891113
10.503230571746826,0.02958071045577526,1.782063891683769,4.975892066955566,1.782063891683769,0.7383719086647034
10.603255271911621,0.21821987628936768,1.1715965034643234,4.982144355773926,1.1715965034643234,0.7055562138557434
10.703228950500488,-0.06307809799909592,1.6326173774945698,4.964892864227295,1.6326173774945698,0.7102842926979065
10.803449392318726,-0.11387479305267334,1.509060221237948,4.966855525970459,1.509060221237948,0.6364070177078247
10.90316367149353,-0.14439457654953003,1.3667914754417283,4.974397659301758,1.3667914754417283,0.668787956237793
11.001747846603394,0.012988966889679432,1.636150463099751,4.97392463684082,1.636150463099751,0.6409956812858582
11.101550817489624,0.027513856068253517,1.5091885579512072,4.965476989746094,1.5091885579512072,0.6215582489967346
11.201517820358276,-0.09232383221387863,1.3011864274979659,4.98960018157959,1.3011864274979659,0.6420591473579407
11.301546812057495,-0.06182137131690979,1.3370943606356605,4.9848713874816895,1.3370943606356605,0.6702768802642822
11.40438985824585,-0.06006578356027603,1.2759872331031696,4.970925331115723,1.2759872331031696,0.7098886966705322
11.501588582992554,-0.034702859818935394,1.272931381305359,4.98015022277832,1.272931381305359,0.7119874358177185
11.603632926940918,0.10107871145009995,1.0789544270534714,4.986516952514648,1.0789544270534714,0.7091522216796875
11.703604459762573,0.06491227447986603,1.1311210708724548,4.938241004943848,1.1311210708724548,0.715876579284668
11.801716327667236,0.055052436888217926,1.1384633799069042,4.972261905670166,1.1384633799069042,0.696479320526123
11.901491165161133,0.1102665439248085,1.0217355314890983,4.939352512359619,1.0217355314890983,0.7051724195480347
12.001560926437378,-0.034102682024240494,1.1605655881170205,5.0,1.1605655881170205,0.7078374624252319
12.101457834243774,-0.03706236928701401,1.1483341460861052,4.972390174865723,1.1483341460861052,0.6296209692955017
12.201443195343018,0.06709505617618561,1.036368255200458,4.982180118560791,1.036368255200458,0.635887622833252
12.301475524902344,-0.0897170826792717,0.9734669438831857,4.9079437255859375,0.9734669438831857,0.6717128753662109
12.401910781860352,0.03468344360589981,1.0498657915011869,4.975083351135254,1.0498657915011869,0.6915653944015503
12.501412153244019,0.053636591881513596,0.9844065761597618,4.91269063949585,0.9844065761597618,0.6413497924804688
12.603391647338867,0.09782020002603531,0.8837838321577745,4.974246978759766,0.8837838321577745,0.6356876492500305
12.703497648239136,0.06170614808797836,0.9321545648259456,4.976956367492676,0.9321545648259456,0.6332271099090576
12.802983045578003,0.12933042645454407,0.8165445497168481,4.961732387542725,0.8165445497168481,0.5764990448951721
12.901320457458496,0.09586142748594284,0.8630626374098345,4.883253574371338,0.8630626374098345,0.5857964158058167
13.002827167510986,0.008319792337715626,1.001455124327267,4.988893508911133,1.001455124327267,0.6270739436149597
13.101478576660156,0.06285369396209717,0.8946904432475663,4.9767656326293945,0.8946904432475663,0.5586496591567993
13.201458215713501,-0.029646985232830048,0.946121109049402,4.90236234664917,0.946121109049402,0.5598297715187073
13.301581144332886,-0.041653480380773544,0.8893850775243352,5.0,0.8893850775243352,0.49460938572883606
13.401506900787354,0.04362145811319351,0.8596320141471404,4.976378440856934,0.8596320141471404,0.49627217650413513
13.50144362449646,0.008263888768851757,0.8879101110316495,4.901198387145996,0.8879101110316495,0.5121233463287354
13.601451635360718,0.1370694786310196,0.8,4.982730388641357,0.8,0.4750264286994934
13.702115535736084,0.15041150152683258,0.8,4.978148460388184,0.8,0.4945288896560669
13.801358699798584,0.1046486347913742,0.8,4.982188701629639,0.8,0.44735777378082275
13.90317440032959,0.08381566405296326,0.8,4.718092918395996,0.8,0.43504422903060913
14.00359845161438,0.12305952608585358,0.8,4.931955337524414,0.8,0.4165346324443817
14.103330135345459,0.08580947667360306,0.8,4.9968461990356445,0.8,0.4353694021701813
14.201441764831543,0.11418859660625458,0.8,4.994289398193359,0.8,0.4088684320449829
14.301379203796387,0.19673344492912292,0.8,4.982842445373535,0.8,0.4416036307811737
14.401439189910889,0.2332921326160431,0.8,4.99478816986084,0.8,0.40831905603408813
14.50149393081665,0.1880282461643219,0.8,4.99840784072876,0.8,0.3943251967430115
14.60335636138916,0.19618317484855652,0.8,4.976555824279785,0.8,0.3886776566505432
14.70333981513977,0.1559889316558838,0.8,5.0,0.8,0.3367137908935547
14.801650524139404,0.1848815679550171,0.8,4.983415603637695,0.8,0.4023520052433014
14.901360988616943,0.1888769119977951,0.8,4.976287841796875,0.8,0.4369472861289978
15.0015127658844,0.19779916107654572,0.8,4.975347995758057,0.8,0.39418554306030273
15.101458311080933,0.17261463403701782,0.8,4.953042984008789,0.8,0.4009164571762085
15.201418399810791,0.21170906722545624,0.8,5.0,0.8,0.3737185299396515
15.30152440071106,0.1723421812057495,0.8,4.86831521987915,0.8,0.3939632773399353
15.401424884796143,0.13369593024253845,0.8,5.0,0.8,0.37404096126556396
15.501391649246216,0.20699167251586914,0.8,4.884176731109619,0.8,0.3988859951496124
15.603528261184692,0.14630191028118134,0.8,4.971643924713135,0.8,0.3727817237377167
15.703707218170166,0.09712707996368408,0.8504066110253518,4.968908786773682,0.8504066110253518,0.3391304314136505
15.803923845291138,0.18755707144737244,0.8,4.793179512023926,0.8,0.36941641569137573
15.901378631591797,0.17742912471294403,0.8,4.985172271728516,0.8,0.3372175395488739
16.00290536880493,0.08360666781663895,0.9437199129629779,4.734233856201172,0.9437199129629779,0.331660658121109
16.103484392166138,0.05078284814953804,1.0335196920790648,4.975985050201416,1.0335196920790648,0.30926284193992615
16.20324420928955,0.1478409767150879,0.8550547021182298,4.96913480758667,0.8550547021182298,0.3514789044857025
16.303633451461792,0.12529784440994263,0.9258624145149086,4.999144077301025,0.9258624145149086,0.34060850739479065
16.40354061126709,0.07380440086126328,1.0712867302795552,4.96851110458374,1.0712867302795552,0.3366855978965759
16.50368356704712,0.11960010230541229,0.9950231372429079,4.962320804595947,0.9950231372429079,0.3416931629180908
16.601393461227417,0.08000883460044861,1.1121483633042268,4.976923942565918,1.1121483633042268,0.3498474955558777
16.701432466506958,-0.015069512650370598,1.3099844108643857,4.972139835357666,1.3099844108643857,0.419969379901886
16.801360607147217,0.006659979932010174,1.3328650671709994,4.984621524810791,1.3328650671709994,0.41309496760368347
16.901423931121826,0.04020359739661217,1.22608857034335,4.986934661865234,1.22608857034335,0.4056376516819
17.001416206359863,-0.10032347589731216,1.1175783011601852,4.978707790374756,1.1175783011601852,0.40398651361465454
17.10141134262085,-0.004560962785035372,1.261401280703651,4.972474098205566,1.261401280703651,0.4820016622543335
17.20145010948181,0.013319231569766998,1.1297017023324258,4.967834949493408,1.1297017023324258,0.48357704281806946
17.301403045654297,0.032544102519750595,1.055811740418351,4.980589866638184,1.055811740418351,0.4955384135246277
17.401458024978638,0.1088843047618866,0.9294499829361577,4.974241256713867,0.9294499829361577,0.5755795240402222
17.501373291015625,0.10215649753808975,0.9702850484141057,4.835886001586914,0.9702850484141057,0.5995333194732666
17.601418495178223,0.045098885893821716,1.1434239794417493,4.970428466796875,1.1434239794417493,0.6338140964508057
17.701562643051147,0.09371309727430344,1.0999745591497723,4.9031877517700195,1.0999745591497723,0.6332152485847473
17.801533937454224,0.1332029551267624,1.0586153118346875,4.971513271331787,1.0586153118346875,0.6550003886222839
17.901405096054077,0.031146187335252762,1.435559005596827,4.971774101257324,1.435559005596827,0.662016749382019
18.001435041427612,0.02912047691643238,1.6123659054531019,4.9632368087768555,1.6123659054531019,0.6421647071838379
18.10139226913452,0.08659577369689941,1.4657663364083362,4.982134819030762,1.4657663364083362,0.6446866989135742
18.201497554779053,0.07956201583147049,1.615919180716386,4.95216703414917,1.615919180716386,0.6794585585594177
18.30145788192749,0.04907086119055748,1.9738026360612773,4.982577323913574,1.9738026360612773,0.708579957485199
18.403264045715332,0.05940916761755943,2.16743454049281,4.997992515563965,2.16743454049281,0.7320800423622131
18.503302812576294,0.04097691923379898,2.444552925207592,4.993185997009277,2.444552925207592,0.7183663249015808
18.603423357009888,0.07493140548467636,2.4821297826395616,4.985374450683594,2.4821297826395616,0.740054726600647
18.70314049720764,0.1201842874288559,2.4629107270449153,5.0,2.4629107270449153,0.7235764861106873
18.803321599960327,0.06970350444316864,2.8375417768955233,4.987644195556641,2.8375417768955233,0.779250979423523
18.902968168258667,-0.020586129277944565,2.8071819263957547,4.952411651611328,2.8071819263957547,0.6771525740623474
19.00330138206482,0.052746791392564774,2.254742711020829,4.9514241218566895,2.254742711020829,0.6732876896858215
19.102909326553345,-0.08479040861129761,2.060357263519671,4.960618495941162,2.060357263519671,0.6357529759407043
19.20313048362732,-0.14804942905902863,1.7295897301491543,4.961206912994385,1.7295897301491543,0.6275843381881714
19.303526401519775,-0.029725130647420883,2.8244168087211556,4.952664375305176,2.8244168087211556,0.6517994403839111
19.40321683883667,-0.1604136973619461,2.36584877371788,4.97067928314209,2.36584877371788,0.6466246843338013
19.503447771072388,0.09259579330682755,2.6404324385052815,4.974096298217773,2.6404324385052815,0.6609710454940796
19.603618383407593,0.12270993739366531,2.0194779104096314,5.0,2.0194779104096314,0.7200523018836975
19.70315670967102,0.10765232890844345,2.4432522073047487,4.907351016998291,2.4432522073047487,0.7069610357284546
19.803294897079468,0.0278058759868145,3.0554094448685647,5.0,3.0554094448685647,0.7424058318138123
19.901429653167725,0.0491449199616909,2.8506551500253026,5.0,2.8506551500253026,0.7244923710823059
20.00181746482849,-0.099210225045681,2.4522917451873094,5.0,2.4522917451873094,0.7100755572319031
20.101578950881958,-0.11738521605730057,2.349349065953655,5.0,2.349349065953655,0.694381594657898
20.201741456985474,0.006144089158624411,3.1532303715396286,4.959066390991211,3.1532303715396286,0.671004593372345
20.30172824859619,-0.004109539557248354,2.95817076454993,4.983421325683594,2.95817076454993,0.7142033576965332
20.401601314544678,0.012421689927577972,2.9100005561450164,4.965365886688232,2.9100005561450164,0.7046729326248169
20.50169610977173,0.15356501936912537,2.170691639077891,5.0,2.170691639077891,0.7791469693183899
20.60153341293335,0.08807805925607681,2.6234395537197344,5.0,2.6234395537197344,0.7333483695983887
20.701685905456543,-0.09317701309919357,2.4753628212823218,4.946502685546875,2.4753628212823218,0.7114173173904419
20.80188822746277,-0.019543293863534927,2.7023108163673184,4.971347332000732,2.7023108163673184,0.6983253955841064
20.903404235839844,-0.11866221576929092,2.5020743549246216,5.0,2.5020743549246216,0.6964840888977051
21.00369358062744,-0.016710314899683,2.850594176775907,4.954794883728027,2.850594176775907,0.6484665274620056
21.10148787498474,-0.014765014871954918,2.630347845385209,4.950974464416504,2.630347845385209,0.7153865694999695
21.203305959701538,-0.022375131025910378,2.4724619753321537,4.945924758911133,2.4724619753321537,0.7052212953567505
21.303699016571045,0.028981812298297882,2.322123246065644,5.0,2.322123246065644,0.741869330406189
21.403354167938232,-0.06981801986694336,2.098859210830767,5.0,2.098859210830767,0.7406243085861206
21.503209352493286,0.025037530809640884,2.172940799451002,4.986580848693848,2.172940799451002,0.7882315516471863
21.603658199310303,0.10347557067871094,1.737321429866961,4.97782564163208,1.737321429866961,0.7691279649734497
21.703356504440308,0.03168611228466034,2.0324287902891136,4.958108901977539,2.0324287902891136,0.7997219562530518
21.80370593070984,0.045067332684993744,2.043160267456247,5.0,2.043160267456247,0.7751160264015198
21.903375148773193,0.04369337111711502,2.0325898447425508,4.97020959854126,2.0325898447425508,0.7966984510421753
22.003359079360962,-0.05743323266506195,1.997112138287445,4.992599010467529,1.997112138287445,0.784075140953064
22.103296518325806,-0.007645051460713148,2.1243562491945744,5.0,2.1243562491945744,0.7393113970756531
22.201486587524414,0.10315048694610596,1.6963101766098874,4.951827526092529,1.6963101766098874,0.7985751032829285
22.301493883132935,0.12254685908555984,1.6161979628867431,4.968526363372803,1.6161979628867431,0.7759607434272766
22.401824474334717,-0.01026257686316967,2.020833049748725,4.893288612365723,2.020833049748725,0.7255260348320007
22.501902103424072,-0.11137622594833374,1.6863293994811615,4.968977451324463,1.6863293994811615,0.7064446210861206
22.60300350189209,-0.02635864168405533,1.8661905222590172,4.9912261962890625,1.8661905222590172,0.7132577300071716
